,SOC,Price (EUR/kWh),Charge from Grid,Charge from PV,Use Battery,Use PV,Sell PV,Buy from Grid,Normalized Load Profile,Total Profit
2023-01-01 00:00:00+00:00,3.5777088,-0.00517,4,0,0,0,8.29E-09,97.461589,97.46158911,24000.42456
2023-01-01 01:00:00+00:00,0,-0.00107,1,0,4,0,4.88E-09,66.152301,70.15230064,24000.49641
2023-01-01 02:00:00+00:00,0,-0.00147,4,0,3.2,0,7.80E-09,53.172384,56.37238445,24000.58045
2023-01-01 03:00:00+00:00,3.5777088,-0.00508,4,0,0,0,7.80E-09,51.61205,51.61204976,24000.86296
2023-01-01 04:00:00+00:00,2.8445825,-0.00449,4,0,3.8557281,0,1.46E-08,44.499251,48.35497866,24001.08073
2023-01-01 05:00:00+00:00,6.4222912,-0.0054,4,0,0,0,1.90E-08,48.354979,48.35497866,24001.36345
2023-01-01 06:00:00+00:00,10,-0.00502,4,0,0,0,9.75E-09,50.860418,50.86041797,24001.63885
2023-01-01 07:00:00+00:00,9.1055728,-0.0013,4,0,4,0,1.37E-08,58.134895,62.13489486,24001.71962
2023-01-01 08:00:00+00:00,10,-0.00144,4,0,2.4,0,1.02E-05,107.58879,109.9887857,24001.88133
2023-01-01 09:00:00+00:00,10,-0.00109,4,0,3.2,0,6.67E-05,168.92368,172.1236805,24002.07648
2023-01-01 10:00:00+00:00,9.1055728,-0.00107,4,0,4,0,0.000127068,212.97104,216.9710441,24002.32135
2023-01-01 11:00:00+00:00,10,-0.00107,4,0,2.4,0,0.000168564,250.14828,252.5482823,24002.61014
2023-01-01 12:00:00+00:00,10,-0.00079,4,0,3.2,0,0.000176473,254.10862,257.308617,24002.8317
2023-01-01 13:00:00+00:00,10,-0.00027,4,0,3.2,0,0.000154901,212.01724,215.2172366,24002.90551
2023-01-01 14:00:00+00:00,10,0.00085,0,0,0,0,9.96E-05,169.61824,169.6182412,24002.7713
2023-01-01 15:00:00+00:00,10,0.02353,0,0,0,0,3.58E-05,145.31548,145.3154799,23999.3556
2023-01-01 16:00:00+00:00,10,0.03654,0,0,0,0,2.08E-06,133.03883,133.0388273,23994.49457
2023-01-01 17:00:00+00:00,10,0.04603,0,0,0,0,2.97E-08,156.33941,156.3394129,23987.29827
2023-01-01 18:00:00+00:00,6.4222912,0.05557,0,0,3.2,0,1.46E-08,191.47263,194.6726343,23976.65814
2023-01-01 19:00:00+00:00,6.4222912,0.05495,0,0,0,0,8.78E-09,219.22594,219.2259395,23964.61167
2023-01-01 20:00:00+00:00,6.4222912,0.04923,0,0,0,0,1.27E-08,199.43297,199.432969,23954.79359
2023-01-01 21:00:00+00:00,6.4222912,0.04499,0,0,0,0,1.51E-08,168.61607,168.6160655,23947.20755
2023-01-01 22:00:00+00:00,6.4222912,0.04596,0,0,0,0,1.56E-08,142.81004,142.8100406,23940.644
2023-01-01 23:00:00+00:00,10,0.035,4,0,0,0,1.51E-08,105.22845,105.228451,23936.82101
2023-01-02 00:00:00+00:00,6.4222912,0.05791,0,0,3.2,0,1.37E-08,94.261589,97.46158911,23931.36232
2023-01-02 01:00:00+00:00,6.4222912,0.05167,0,0,0,0,8.78E-09,70.152301,70.15230064,23927.73755
2023-01-02 02:00:00+00:00,6.4222912,0.05293,0,0,0,0,1.32E-08,56.372384,56.37238445,23924.75377
2023-01-02 03:00:00+00:00,10,0.04409,4,0,0,0,9.26E-09,51.61205,51.61204976,23922.30183
2023-01-02 04:00:00+00:00,10,0.05008,0,0,0,0,1.22E-08,48.354979,48.35497866,23919.88022
2023-01-02 05:00:00+00:00,10,0.06972,0,0,0,0,1.02E-08,48.354979,48.35497866,23916.50891
2023-01-02 06:00:00+00:00,10,0.10508,0,0,0,0,1.80E-08,50.860418,50.86041797,23911.1645
2023-01-02 07:00:00+00:00,10,0.14064,0,0,0,0,2.24E-08,62.635983,62.63598272,23902.35537
2023-01-02 08:00:00+00:00,10,0.14598,0,0,0,0,8.53E-06,110.23933,110.2393296,23886.26349
2023-01-02 09:00:00+00:00,10,0.14705,0,0,0,0,5.43E-05,172.87531,172.8753123,23860.84761
2023-01-02 10:00:00+00:00,10,0.14561,0,0,0,0,0.000105821,216.97104,216.9710441,23829.26504
2023-01-02 11:00:00+00:00,10,0.14335,0,0,0,0,0.000140452,252.79883,252.7988263,23793.04037
2023-01-02 12:00:00+00:00,10,0.14438,0,0,0,0,0.000144991,257.30862,257.308617,23755.90465
2023-01-02 13:00:00+00:00,10,0.14376,0,0,0,0,0.000113859,215.71832,215.7183245,23724.90437
2023-01-02 14:00:00+00:00,10,0.1482,0,0,0,0,6.45E-05,169.61824,169.6182412,23699.77339
2023-01-02 15:00:00+00:00,10,0.15534,0,0,0,0,1.94E-05,145.56602,145.5660238,23677.16311
2023-01-02 16:00:00+00:00,10,0.16289,0,0,0,0,9.22E-07,133.28937,133.2893712,23655.4517
2023-01-02 17:00:00+00:00,5.527864,0.17,0,0,4,0,6.09E-08,152.58996,156.5899568,23629.51141
2023-01-02 18:00:00+00:00,1.0557281,0.17474,0,0,4,0,1.66E-08,191.17372,195.1737222,23596.10571
2023-01-02 19:00:00+00:00,0,0.16446,0,0,0.94427191,0,1.02E-08,218.78276,219.7270274,23560.1247
2023-01-02 20:00:00+00:00,0,0.153,0,0,0,0,7.31E-09,199.68351,199.6835129,23529.57313
2023-01-02 21:00:00+00:00,0,0.14167,0,0,0,0,8.78E-09,168.86661,168.8666094,23505.6498
2023-01-02 22:00:00+00:00,0,0.13491,0,0,0,0,9.75E-09,143.06058,143.0605845,23486.34949
2023-01-02 23:00:00+00:00,0,0.12422,0,0,0,0,7.80E-09,105.47899,105.4789949,23473.24689
2023-01-03 00:00:00+00:00,0,0.13001,0,0,0,0,3.90E-09,72.65774,72.65773995,23463.80066
2023-01-03 01:00:00+00:00,0,0.12,0,0,0,0,7.31E-09,53.866945,53.86694514,23457.33663
2023-01-03 02:00:00+00:00,0,0.11876,0,0,0,0,8.78E-09,49.357154,49.35715438,23451.47497
2023-01-03 03:00:00+00:00,3.5777088,0.115,4,0,0,0,1.66E-08,48.104435,48.10443473,23445.48297
2023-01-03 04:00:00+00:00,7.1554175,0.11363,4,0,0,0,1.17E-08,48.856067,48.85606652,23439.47693
2023-01-03 05:00:00+00:00,10,0.11627,3.1803399,0,0,0,1.32E-08,58.62728,58.62727982,23432.29056
2023-01-03 06:00:00+00:00,10,0.13892,0,0,0,0,1.95E-08,112.49422,112.494225,23416.66287
2023-01-03 07:00:00+00:00,10,0.15992,0,0,0,0,2.15E-08,161.35029,161.3502915,23390.85973
2023-01-03 08:00:00+00:00,10,0.16917,0,0,0,0,4.59E-06,166.86226,166.862258,23362.6321
2023-01-03 09:00:00+00:00,5.527864,0.17118,0,0,4,0,4.90E-05,149.58343,153.5834296,23337.03131
2023-01-03 10:00:00+00:00,5.527864,0.16857,0,0,0,0,0.000117499,145.06494,145.064936,23312.58946
2023-01-03 11:00:00+00:00,4.472136,0.16949,0,0,0.94427191,0,0.000184536,146.87665,147.8209192,23287.71379
2023-01-03 12:00:00+00:00,4.472136,0.1645,0,0,0,0,0.000201913,163.1041,163.104099,23260.90336
2023-01-03 13:00:00+00:00,4.472136,0.16091,0,0,0,0,0.000166668,161.35029,161.3502915,23234.95715
2023-01-03 14:00:00+00:00,4.472136,0.16306,0,0,0,0,0.000108729,144.06276,144.0627603,23211.47715
2023-01-03 15:00:00+00:00,4.472136,0.16773,0,0,0,0,4.01E-05,130.78393,130.7839319,23189.54477
2023-01-03 16:00:00+00:00,4.472136,0.16661,0,0,0,0,2.42E-06,131.53556,131.5355637,23167.62987
2023-01-03 17:00:00+00:00,0,0.17072,0,0,4,0,5.22E-08,156.34812,160.3481158,23140.93813
2023-01-03 18:00:00+00:00,0,0.16893,0,0,0,0,1.22E-08,207.45037,207.4503748,23105.89354
2023-01-03 19:00:00+00:00,0,0.16099,0,0,0,0,8.78E-09,233.2564,233.2563996,23068.34159
2023-01-03 20:00:00+00:00,0,0.14962,0,0,0,0,1.22E-08,209.95581,209.9558141,23036.928
2023-01-03 21:00:00+00:00,0,0.13099,0,0,0,0,1.07E-08,175.88184,175.8818395,23013.88924
2023-01-03 22:00:00+00:00,0,0.11427,0,0,0,0,1.37E-08,145.56602,145.5660238,22997.25541
2023-01-03 23:00:00+00:00,0,0.09366,0,0,0,0,1.46E-08,107.73389,107.7338903,22987.16506
2023-01-04 00:00:00+00:00,0,0.08089,0,0,0,0,1.17E-08,72.65774,72.65773995,22981.28778
2023-01-04 01:00:00+00:00,0,0.07067,0,0,0,0,1.32E-08,53.866945,53.86694514,22977.481
2023-01-04 02:00:00+00:00,0,0.04,0,0,0,0,1.27E-08,49.357154,49.35715438,22975.50672
2023-01-04 03:00:00+00:00,3.5777088,0.00868,4,0,0,0,9.75E-09,48.104435,48.10443473,22975.05445
2023-01-04 04:00:00+00:00,7.1554175,0.00085,4,0,0,0,1.07E-08,48.856067,48.85606652,22975.00952
2023-01-04 05:00:00+00:00,10,0.01102,3.1803399,0,0,0,1.85E-08,58.62728,58.62727982,22974.32841
2023-01-04 06:00:00+00:00,10,0.06102,0,0,0,0,2.00E-08,112.49422,112.494225,22967.46401
2023-01-04 07:00:00+00:00,10,0.0792,0,0,0,0,2.24E-08,161.85138,161.8513793,22954.64538
2023-01-04 08:00:00+00:00,5.527864,0.0842,0,0,4,0,5.43E-06,162.86226,166.862258,22940.93292
2023-01-04 09:00:00+00:00,4.472136,0.08332,0,0,0.94427191,0,2.73E-05,152.8897,153.8339736,22928.19689
2023-01-04 10:00:00+00:00,4.472136,0.07007,0,0,0,0,4.57E-05,145.06494,145.064936,22918.03676
2023-01-04 11:00:00+00:00,4.472136,0.07974,0,0,0,0,4.90E-05,148.07146,148.0714631,22906.23445
2023-01-04 12:00:00+00:00,4.472136,0.08089,0,0,0,0,4.61E-05,163.35464,163.3546429,22893.0253
2023-01-04 13:00:00+00:00,4.472136,0.07972,0,0,0,0,4.09E-05,161.85138,161.8513793,22880.1266
2023-01-04 14:00:00+00:00,4.472136,0.08022,0,0,0,0,2.94E-05,144.3133,144.3133042,22868.55272
2023-01-04 15:00:00+00:00,4.472136,0.07974,0,0,0,0,1.16E-05,131.28502,131.2850198,22858.08521
2023-01-04 16:00:00+00:00,4.472136,0.08082,0,0,0,0,6.55E-07,131.53556,131.5355637,22847.45458
2023-01-04 17:00:00+00:00,0,0.08616,0,0,4,0,1.61E-08,156.59866,160.5986597,22833.96204
2023-01-04 18:00:00+00:00,0,0.07228,0,0,0,0,8.78E-09,207.70092,207.7009187,22818.94941
2023-01-04 19:00:00+00:00,0,0.06661,0,0,0,0,6.34E-09,233.75749,233.7574875,22803.37883
2023-01-04 20:00:00+00:00,0,0.0432,0,0,0,0,8.29E-09,209.95581,209.9558141,22794.30874
2023-01-04 21:00:00+00:00,0,0.03125,0,0,0,0,7.31E-09,176.38293,176.3829273,22788.79677
2023-01-04 22:00:00+00:00,0,0.03496,0,0,0,0,9.75E-09,145.81657,145.8165678,22783.69903
2023-01-04 23:00:00+00:00,0,0.00909,0,0,0,0,1.02E-08,107.98443,107.9844342,22782.71745
2023-01-05 00:00:00+00:00,3.5777088,5.00E-05,4,0,0,0,6.34E-09,72.908284,72.90828388,22782.7136
2023-01-05 01:00:00+00:00,6.4222912,7.00E-05,3.1803399,0,0,0,7.80E-09,53.866945,53.86694514,22782.70961
2023-01-05 02:00:00+00:00,10,7.00E-05,4,0,0,0,9.75E-09,49.357154,49.35715438,22782.70588
2023-01-05 03:00:00+00:00,10,0.00012,0,0,9.99E-13,0,1.07E-08,48.104435,48.10443473,22782.70011
2023-01-05 04:00:00+00:00,10,0.00223,0,0,0,0,1.51E-08,48.856067,48.85606652,22782.59116
2023-01-05 05:00:00+00:00,10,0.01007,0,0,0,0,1.41E-08,58.877824,58.87782376,22781.99826
2023-01-05 06:00:00+00:00,10,0.06104,0,0,0,0,2.19E-08,112.49422,112.494225,22775.13162
2023-01-05 07:00:00+00:00,10,0.08719,0,0,0,0,2.15E-08,161.85138,161.8513793,22761.0198
2023-01-05 08:00:00+00:00,10,0.09584,0,0,0,0,2.18E-06,166.86226,166.862258,22745.02794
2023-01-05 09:00:00+00:00,10,0.12555,0,0,0,0,2.04E-05,154.33506,154.3350614,22725.65321
2023-01-05 10:00:00+00:00,10,0.13192,0,0,0,0,5.40E-05,145.06494,145.064936,22706.52164
2023-01-05 11:00:00+00:00,10,0.14307,0,0,0,0,8.50E-05,148.07146,148.0714631,22685.34556
2023-01-05 12:00:00+00:00,10,0.14091,0,0,0,0,9.97E-05,163.60519,163.6051869,22662.30193
2023-01-05 13:00:00+00:00,10,0.14258,0,0,0,0,9.19E-05,162.10192,162.1019233,22639.19863
2023-01-05 14:00:00+00:00,10,0.15103,0,0,0,0,6.12E-05,144.3133,144.3133042,22617.40911
2023-01-05 15:00:00+00:00,10,0.15948,0,0,0,0,2.34E-05,131.28502,131.2850198,22596.47412
2023-01-05 16:00:00+00:00,10,0.17273,0,0,0,0,1.43E-06,131.78611,131.7861076,22573.71084
2023-01-05 17:00:00+00:00,5.527864,0.1947,0,0,4,0,1.61E-08,157.09975,161.0997476,22543.12352
2023-01-05 18:00:00+00:00,1.0557281,0.19467,0,0,4,0,1.07E-08,203.95146,207.9514626,22503.42029
2023-01-05 19:00:00+00:00,0,0.17798,0,0,0.94427191,0,9.26E-09,233.3143,234.2585754,22461.89502
2023-01-05 20:00:00+00:00,0,0.16399,0,0,0,0,2.00E-08,210.70745,210.7074459,22427.3411
2023-01-05 21:00:00+00:00,0,0.152,0,0,0,0,7.80E-09,176.38293,176.3829273,22400.5309
2023-01-05 22:00:00+00:00,0,0.14464,0,0,0,0,9.75E-09,145.81657,145.8165678,22379.43999
2023-01-05 23:00:00+00:00,0,0.127,0,0,0,0,8.29E-09,108.23498,108.2349781,22365.69415
2023-01-06 00:00:00+00:00,0,0.10721,0,0,0,0,1.27E-08,73.158828,73.15882782,22357.85079
2023-01-06 01:00:00+00:00,0,0.1011,0,0,0,0,9.26E-09,54.117489,54.11748907,22352.37952
2023-01-06 02:00:00+00:00,0,0.09673,0,0,0,0,1.02E-08,49.607698,49.60769831,22347.58096
2023-01-06 03:00:00+00:00,3.5777088,0.08234,4,0,0,0,9.75E-09,48.354979,48.35497866,22343.27006
2023-01-06 04:00:00+00:00,7.1554175,0.08193,4,0,0,0,1.02E-08,49.10661,49.10661045,22338.91903
2023-01-06 05:00:00+00:00,10,0.08403,3.1803399,0,0,0,1.41E-08,58.877824,58.87782376,22333.70429
2023-01-06 06:00:00+00:00,10,0.09725,0,0,0,0,1.85E-08,112.99531,112.9953128,22322.71549
2023-01-06 07:00:00+00:00,10,0.10651,0,0,0,0,2.83E-08,162.35247,162.3524672,22305.42334
2023-01-06 08:00:00+00:00,10,0.1207,0,0,0,0,4.60E-06,167.1128,167.1128019,22285.25328
2023-01-06 09:00:00+00:00,10,0.11686,0,0,0,0,3.60E-05,154.58561,154.5856053,22267.19201
2023-01-06 10:00:00+00:00,10,0.11285,0,0,0,0,7.98E-05,145.81657,145.8165678,22250.74459
2023-01-06 11:00:00+00:00,10,0.11337,0,0,0,0,0.000118348,148.07146,148.0714631,22233.96956
2023-01-06 12:00:00+00:00,10,0.115,0,0,0,0,0.000132185,163.85573,163.8557308,22215.13937
2023-01-06 13:00:00+00:00,10,0.10978,0,0,0,0,0.000112564,162.35247,162.3524672,22197.32757
2023-01-06 14:00:00+00:00,10,0.11971,0,0,0,0,6.74E-05,144.3133,144.3133042,22180.05857
2023-01-06 15:00:00+00:00,10,0.12583,0,0,0,0,2.32E-05,131.28502,131.2850198,22163.54129
2023-01-06 16:00:00+00:00,10,0.13957,0,0,0,0,1.36E-06,131.78611,131.7861076,22145.14804
2023-01-06 17:00:00+00:00,5.527864,0.15593,0,0,4,0,5.12E-08,157.35029,161.3502915,22120.61242
2023-01-06 18:00:00+00:00,1.0557281,0.1635,0,0,4,0,1.76E-08,204.45255,208.4525505,22087.18443
2023-01-06 19:00:00+00:00,0,0.14674,0,0,0.94427191,0,8.29E-09,233.3143,234.2585754,22052.94789
2023-01-06 20:00:00+00:00,0,0.13938,0,0,0,0,1.07E-08,210.95799,210.9579898,22023.54456
2023-01-06 21:00:00+00:00,0,0.1318,0,0,0,0,7.80E-09,176.63347,176.6334713,22000.26427
2023-01-06 22:00:00+00:00,0,0.12994,0,0,0,0,2.00E-08,146.31766,146.3176556,21981.25176
2023-01-06 23:00:00+00:00,0,0.1213,0,0,0,0,5.85E-09,108.48552,108.4855221,21968.09247
2023-01-07 00:00:00+00:00,0,0.09715,0,0,0,0,6.83E-09,73.158828,73.15882782,21960.98509
2023-01-07 01:00:00+00:00,0,0.09843,0,0,0,0,8.29E-09,54.117489,54.11748907,21955.6583
2023-01-07 02:00:00+00:00,0,0.09605,0,0,0,0,8.29E-09,49.607698,49.60769831,21950.89348
2023-01-07 03:00:00+00:00,1.7888544,0.08797,2,0,0,0,7.80E-09,48.354979,48.35497866,21946.46376
2023-01-07 04:00:00+00:00,5.3665631,0.08299,4,0,0,0,1.51E-08,49.10661,49.10661045,21942.05644
2023-01-07 05:00:00+00:00,8.9442719,0.08359,4,0,0,0,1.61E-08,58.877824,58.87782376,21936.80049
2023-01-07 06:00:00+00:00,8.9442719,0.09076,0,0,0,0,1.66E-08,113.24586,113.2458568,21926.52229
2023-01-07 07:00:00+00:00,8.9442719,0.10321,0,0,0,0,2.10E-08,162.35247,162.3524672,21909.7659
2023-01-07 08:00:00+00:00,4.472136,0.11186,0,0,4,0,5.08E-06,163.61389,167.6138898,21891.46455
2023-01-07 09:00:00+00:00,0,0.112,0,0,4,0,4.76E-05,150.58561,154.5856053,21874.60373
2023-01-07 10:00:00+00:00,0,0.1,0,0,0,0,0.000110414,145.81657,145.8165678,21860.03311
2023-01-07 11:00:00+00:00,0,0.08832,0,0,0,0,0.000165561,148.32201,148.3220071,21846.94987
2023-01-07 12:00:00+00:00,0,0.0879,0,0,0,0,0.000192117,163.85573,163.8557308,21832.56616
2023-01-07 13:00:00+00:00,0,0.09405,0,0,0,0,0.000183219,162.35247,162.3524672,21817.31523
2023-01-07 14:00:00+00:00,0,0.08898,0,0,0,0,0.000134958,144.56385,144.5638481,21804.46544
2023-01-07 15:00:00+00:00,0,0.08556,0,0,0,0,5.63E-05,131.53556,131.5355637,21793.21689
2023-01-07 16:00:00+00:00,0,0.0941,0,0,0,0,4.46E-06,132.03665,132.0366516,21780.79268
2023-01-07 17:00:00+00:00,0,0.09681,0,0,0,0,5.36E-08,161.35029,161.3502915,21765.17237
2023-01-07 18:00:00+00:00,0,0.09952,0,0,0,0,2.44E-08,208.45255,208.4525505,21744.42717
2023-01-07 19:00:00+00:00,0,0.09458,0,0,0,0,6.83E-09,234.50912,234.5091193,21722.2473
2023-01-07 20:00:00+00:00,0,0.08786,0,0,0,0,6.83E-09,210.95799,210.9579898,21703.71253
2023-01-07 21:00:00+00:00,0,0.06147,0,0,0,0,9.75E-09,176.63347,176.6334713,21692.85487
2023-01-07 22:00:00+00:00,0,0.05,0,0,0,0,6.83E-09,146.31766,146.3176556,21685.53899
2023-01-07 23:00:00+00:00,0,0.03825,0,0,0,0,7.80E-09,108.48552,108.4855221,21681.38942
2023-01-08 00:00:00+00:00,0,0.01093,0,0,0,0,6.83E-09,84.182761,84.18276077,21680.4693
2023-01-08 01:00:00+00:00,0,0.00907,0,0,0,0,1.32E-08,66.394142,66.39414168,21679.86711
2023-01-08 02:00:00+00:00,0,0.0091,0,0,0,0,1.22E-08,52.864769,52.86476941,21679.38604
2023-01-08 03:00:00+00:00,3.5777088,0.00416,4,0,0,0,9.75E-09,49.607698,49.60769831,21679.16303
2023-01-08 04:00:00+00:00,7.1554175,0.00558,4,0,0,0,1.51E-08,48.354979,48.35497866,21678.8709
2023-01-08 05:00:00+00:00,7.1554175,0.00992,0,0,0,0,1.56E-08,50.108786,50.10878617,21678.37382
2023-01-08 06:00:00+00:00,10,0.00902,3.1803399,0,0,0,1.12E-08,66.394142,66.39414168,21677.74626
2023-01-08 07:00:00+00:00,10,0.01647,0,0,0,0,2.10E-08,102.97356,102.9735556,21676.05028
2023-01-08 08:00:00+00:00,10,0.04942,0,0,0,0,3.55E-06,150.32636,150.3263585,21668.62151
2023-01-08 09:00:00+00:00,10,0.0828,0,0,0,0,2.21E-05,177.63565,177.635647,21653.91548
2023-01-08 10:00:00+00:00,10,0.0937,0,0,0,0,5.39E-05,185.65305,185.6530528,21636.52518
2023-01-08 11:00:00+00:00,10,0.10387,0,0,0,0,8.78E-05,194.42209,194.4220904,21616.33934
2023-01-08 12:00:00+00:00,10,0.10169,0,0,0,0,0.00010196,209.20418,209.2041823,21595.07556
2023-01-08 13:00:00+00:00,10,0.099,0,0,0,0,9.26E-05,207.95146,207.9514626,21574.49763
2023-01-08 14:00:00+00:00,10,0.10429,0,0,0,0,5.99E-05,192.66828,192.6682828,21554.41024
2023-01-08 15:00:00+00:00,10,0.10364,0,0,0,0,2.46E-05,180.39163,180.3916302,21535.71692
2023-01-08 16:00:00+00:00,8.9442719,0.10911,0,0,0.94427191,0,2.20E-06,180.44953,181.393806,21516.02829
2023-01-08 17:00:00+00:00,4.472136,0.11804,0,0,4,0,2.05E-08,222.74226,226.7422574,21489.73579
2023-01-08 18:00:00+00:00,0,0.12261,0,0,4,0,1.07E-08,258.82058,262.8205835,21458.0018
2023-01-08 19:00:00+00:00,0,0.10911,0,0,0,0,1.41E-08,263.82276,263.8227592,21429.2161
2023-01-08 20:00:00+00:00,0,0.10393,0,0,0,0,2.83E-08,215.96887,215.9688684,21406.77046
2023-01-08 21:00:00+00:00,0,0.09843,0,0,0,0,8.78E-09,168.36552,168.3655215,21390.19824
2023-01-08 22:00:00+00:00,0,0.09937,0,0,0,0,1.02E-08,153.58343,153.5834296,21374.93666
2023-01-08 23:00:00+00:00,0,0.08134,0,0,0,0,8.78E-09,130.53339,130.533388,21364.31907
2023-01-09 00:00:00+00:00,0,0.07513,0,0,0,0,8.29E-09,98.463765,98.46376483,21356.92149
2023-01-09 01:00:00+00:00,0,0.06438,0,0,0,0,1.51E-08,70.653389,70.65338851,21352.37283
2023-01-09 02:00:00+00:00,2.8445825,0.06028,3.1803399,0,0,0,1.85E-08,56.372384,56.37238445,21348.78299
2023-01-09 03:00:00+00:00,6.4222912,0.03941,4,0,0,0,1.56E-08,51.61205,51.61204976,21346.59132
2023-01-09 04:00:00+00:00,10,0.04725,4,0,0,0,1.56E-08,48.605523,48.60552259,21344.10571
2023-01-09 05:00:00+00:00,10,0.06907,0,0,0,0,1.56E-08,48.605523,48.60552259,21340.74853
2023-01-09 06:00:00+00:00,10,0.10713,0,0,0,0,3.41E-08,51.61205,51.61204976,21335.21934
2023-01-09 07:00:00+00:00,10,0.16,0,0,0,0,2.24E-08,62.635983,62.63598272,21325.19758
2023-01-09 08:00:00+00:00,5.527864,0.18,0,0,4,0,3.00E-06,107.24151,111.2415053,21305.89441
2023-01-09 09:00:00+00:00,1.0557281,0.17714,0,0,4,0,3.09E-05,170.12803,174.128032,21275.76102
2023-01-09 10:00:00+00:00,1.0557281,0.15907,0,0,0,0,7.07E-05,218.9754,218.9753956,21240.93567
2023-01-09 11:00:00+00:00,1.0557281,0.16057,0,0,0,0,9.71E-05,254.55263,254.5526338,21200.07186
2023-01-09 12:00:00+00:00,4.6334369,0.14056,4,0,0,0,0.000101463,259.31297,259.3129685,21163.07074
2023-01-09 13:00:00+00:00,8.2111456,0.13767,4,0,0,0,9.52E-05,217.47213,217.472132,21132.5902
2023-01-09 14:00:00+00:00,8.2111456,0.14357,0,0,0,0,7.11E-05,171.1215,171.1215048,21108.02939
2023-01-09 15:00:00+00:00,8.2111456,0.15102,0,0,0,0,3.00E-05,146.5682,146.5681996,21085.89766
2023-01-09 16:00:00+00:00,8.2111456,0.16196,0,0,0,0,2.65E-06,134.29155,134.2915469,21064.14806
2023-01-09 17:00:00+00:00,4.472136,0.17607,0,0,3.3442719,0,2.39E-08,154.74895,158.0932204,21036.90142
2023-01-09 18:00:00+00:00,0,0.18218,0,0,4,0,2.97E-08,192.42644,196.4264418,21001.84517
2023-01-09 19:00:00+00:00,0,0.17079,0,0,0,0,9.75E-09,221.23029,221.230291,20964.06125
2023-01-09 20:00:00+00:00,0,0.16051,0,0,0,0,1.61E-08,201.18678,201.1867765,20931.76876
2023-01-09 21:00:00+00:00,0,0.13893,0,0,0,0,6.83E-09,170.36987,170.369873,20908.09928
2023-01-09 22:00:00+00:00,0,0.132,0,0,0,0,1.22E-08,144.06276,144.0627603,20889.083
2023-01-09 23:00:00+00:00,0,0.10831,0,0,0,0,1.17E-08,106.48117,106.4811706,20877.55002
2023-01-10 00:00:00+00:00,0,0.10602,0,0,0,0,1.22E-08,73.409372,73.40937175,20869.76716
2023-01-10 01:00:00+00:00,0,0.09671,0,0,0,0,8.29E-09,54.368033,54.368033,20864.50923
2023-01-10 02:00:00+00:00,3.5777088,0.09514,4,0,0,0,1.12E-08,49.607698,49.60769831,20859.40899
2023-01-10 03:00:00+00:00,7.1554175,0.09036,4,0,0,0,1.17E-08,48.354979,48.35497866,20854.6782
2023-01-10 04:00:00+00:00,10,0.09561,3.1803399,0,0,0,1.32E-08,49.10661,49.10661045,20849.67905
2023-01-10 05:00:00+00:00,10,0.1086,0,0,0,0,1.51E-08,58.877824,58.87782376,20843.28492
2023-01-10 06:00:00+00:00,10,0.13813,0,0,0,0,2.54E-08,113.24586,113.2458568,20827.64227
2023-01-10 07:00:00+00:00,8.9442719,0.15473,0,0,0.94427191,0,2.88E-08,161.65874,162.6030111,20802.62881
2023-01-10 08:00:00+00:00,4.472136,0.16533,0,0,4,0,3.47E-06,163.86443,167.8644337,20775.53745
2023-01-10 09:00:00+00:00,0,0.16042,0,0,4,0,3.35E-05,150.58561,154.5856053,20751.38386
2023-01-10 10:00:00+00:00,0,0.15473,0,0,0,0,7.96E-05,146.06711,146.0671117,20728.79086
2023-01-10 11:00:00+00:00,0,0.14645,0,0,0,0,0.000112148,148.82309,148.8230949,20707.00694
2023-01-10 12:00:00+00:00,0,0.14122,0,0,0,0,0.000122103,164.35682,164.3568187,20683.80868
2023-01-10 13:00:00+00:00,0,0.14168,0,0,0,0,0.000106893,162.85356,162.8535551,20660.74627
2023-01-10 14:00:00+00:00,0,0.14541,0,0,0,0,7.27E-05,145.31548,145.3154799,20639.62322
2023-01-10 15:00:00+00:00,0,0.14592,0,0,0,0,3.15E-05,131.53556,131.5355637,20620.4327
2023-01-10 16:00:00+00:00,0,0.1405,0,0,0,0,3.22E-06,132.03665,132.0366516,20601.88187
2023-01-10 17:00:00+00:00,0,0.14634,0,0,0,0,2.00E-08,161.35029,161.3502915,20578.26987
2023-01-10 18:00:00+00:00,0,0.14045,0,0,0,0,1.56E-08,208.70309,208.7030944,20548.95752
2023-01-10 19:00:00+00:00,0,0.12444,0,0,0,0,1.37E-08,235.26075,235.2607511,20519.68167
2023-01-10 20:00:00+00:00,0,0.10615,0,0,0,0,9.75E-09,211.70962,211.7096216,20497.2087
2023-01-10 21:00:00+00:00,0,0.08653,0,0,0,0,1.41E-08,177.3851,177.3851031,20481.85957
2023-01-10 22:00:00+00:00,0,0.0813,0,0,0,0,7.80E-09,146.81874,146.8187435,20469.92321
2023-01-10 23:00:00+00:00,0,0.04296,0,0,0,0,1.12E-08,108.48552,108.4855221,20465.26267
2023-01-11 00:00:00+00:00,0,0.005,0,0,0,0,1.12E-08,73.409372,73.40937175,20464.89562
2023-01-11 01:00:00+00:00,0,0.00016,0,0,0,0,1.37E-08,54.368033,54.368033,20464.88693
2023-01-11 02:00:00+00:00,2.8445825,8.00E-05,3.1803399,0,0,0,1.32E-08,49.607698,49.60769831,20464.8827
